text,label,teks_bersih,skor_polaritas
@KinanEdlyn @gih_pa @Lckaos1 @garberadaisy @kegblgnunfaedh Adalah BENAR. Minimal diajak makan. Ga mungkin kan jalan doang tapi ga makan. Laper kali euy. Kalo duitnya pas-pasan bilang aja tar bisa split bill. Jangan tiba-tiba ngajak makan tapi pas mau bayar alasan ga bawa uang trs yg bayar ceweknya. Malu kaliii minta makan sama cewe.,2,benar minimal ajak makan mungkin kan jalan makan lapar kali euy kalau duit paspasan bilang tar split bill jangan tibatiba ajak makan tapi pas mau bayar alas bawa uang terus bayar cewek malu kaliii minta makan sama cewe,0.5369935878219401
@infoXwor_ Baru mau bayar KUA aja udh split bill astaghfirullah Sabar ya mba,0,baru mau bayar kua sudah split bill astaghfirullah sabar mba,-0.46144406749221173
@Mastndur @tanyakanrl Split bill ya split bill aja njir tapi ga usah mokondo &amp; ga tau diri keenakan dibayarin bensin. Gini aja susah apalagi berkeluarga nanti. Sama keluarga dia royal tapi keluarga sendiri sama istri pelit &amp; susah minta ampun. Banyak loh cerita sama kejadian nyata gitu wkwkwk,2,split bill split bill njir usah mokondo amp tidak tahu diri enak dibayarin bensin gin susah keluarga sama keluarga royal keluarga sendiri sama istri pelit amp susah minta ampun banyak loh cerita sama jadi nyata wkwkwk,-0.03778544099443316
@tanyakanrl Bayar biaya KUA split bill yakin?,0,bayar biaya kua split bill yakin,-0.7710868433243245
@tanyakanrl pertahanin aja yg kaya gini ya? ada yg reply katanya nikah di kua gratis tapi kok itu bayar. ngeri ya sekarang apa2 bayar gini kalo yg ga bayar minta dinikahkan sama damkar aja ya? kadang iri bgt sm yg sukanya split bill gt knp malah yg lebih gampang dapet pacar ya?,1,pertahanin kaya gin ada reply kata nikah kua gratis kok bayar ngeri sekarang apa bayar gin kalau tidak bayar minta nikah sama damkar kadang iri sangat sama suka split bill kenapa malah yang lebih gampang pacar ya,0.0
@gih_pa @tanyakanrl Aku cewek kak emang harus gt split bill bkn berarti pelit ibarat gini main bareng keluar duit jg bareng kalo cuma 1 orang orang ya ngapain kalo udah nikah mah beda cerita,2,cewek kak memang begitu split bill bukan arti pelit ibarat gin main bareng keluar duit bareng kalau cuma orang orang ngapain kalau nikah mah beda cerita,0.4993712400013568
@tanyakanrl Bjirrr lah br tau ad bayar kua split bill.. Ga sklian mahar jg split bill nderr ?,0,bjirrr lah br tahu bayar kua split bill sklian mahar split bill nderr,-0.6945747431642368
hari ini rame masalah bayar KUA split bill wqwqwq,0,hari ramai masalah bayar kua split bill wqwqwq,-0.66588894502237
@tanyakanrl Kalo biaya resepsi split bill okelah tapi masa bayar KUA 600rb minta split bill ini mah medit,0,kalau biaya resepsi split bill oke masa bayar kua rb minta split bill mah medit,-0.7439688075076634
@pn7l7h kok jaman aku dulu ga kenal yang namanya split bill. jadi laki ada duit ya bayar ga ada duit ya ga usah ngajak. simple kaya gitu. sekarang opo2 kok ribet. Kasian si Bill sampe di split2 begitu.,1,kok jaman dulu kenal nama split bill jadi laki duit bayar ada duit tidak usah ngajak simple kaya gitu sekarang opo kok ribet kasihan si bill di split,0.0
@tanyakanrl Ya Allah bayar KUA aja split bill Kata gw mah kagak usah nikah kalo biaya kayak gitu masih split bill,0,allah bayar kua split bill kata mah usah nikah kalau biaya mirip masih split bill,-0.8744527052837754
Bayar ke KUA aja split bill. Kasihan.,0,bayar kua split bill kasihan,-0.7774846686282144
@infoXwor_ ga usah split bill nikah kua cm bayar materai aja tapi nanti dia minta split jg biaya materai,0,usah split bill nikah kua cuma bayar materai tapi dia minta split biaya materai,-0.7295513117843414
@tanyakanrl ga wajar ganti cowo mbak mumpung blm nikah tuh cowok kan anggep aja nanti yg beli kamu masa iya gitu aja split. jangan mau sama cowok pelit takut ntar beli susu anak split bill terus beli kebutuhan bulanan split bill nanti malah skincare beli sendiri soalnya kita yg pake,0,wajar ganti cowok mbak mumpung nikah tuh cowok kan anggep beli kamu masa iya saja split jangan mau sama cowok pelit takut beli susu anak split bill terus beli butuh bulan split bill nanti malah skincare beli sendiri soal yang pakai,-0.7083703544663449
@tanyakanrl Gila aja minta split bill untuk biaya nikah di KUA. Cuma 600k pula. Itu kewajiban calon suami. Sy aja nikah di rumah dgn biaya saat itu thn 2006 500k itu yg bayar calon suami. Maaf nih cowo kyk gitu tinggalin aja. Br awal udh perhitungan,0,gila minta split bill biaya nikah kua cuma k wajib calon suami saja nikah rumah biaya itu tahun k itu yang bayar calon suami maaf cowok kayak tinggalin aja br awal hitung,-0.780591683172042
@tanyakanrl anjing bayar KUA split bill wkwkwkwkw,0,anjing bayar kua split bill wkwkwkwkw,-0.813398110201118
@tanyakanrl Calon suamimu bayar biaya nikah 600 RB saja split bill...? Sungguh terlalu ....hadech,0,calon suami bayar biaya nikah ribu split bill sungguh terlalu hadech,-0.6261184225613954
@tanyakanrl Gw dulu split bill atas dasar kesadaran gw aja gaenak dibayarin trs meskipun cuma yg receh2 aja tapi tetep dia yg full bayarin sekarang dah jadi suami alhamdulillah tetep jor joran,2,dulu split bill atas dasar sadar enak dibayarin terus meski cuma receh saja tapi tetap yang full bayarin sekarang jadi suami alhamdulillah tetap jor joran,0.746453873612528
@sbyfess Ngene split bill tidak perlu gantian bayar nomor 1,0,ngene split bill perlu ganti bayar nomor,-0.6143775805158668
@convomf sebenernya udah di split bill sebelum pulang tapi tuh kadang suka ada yg bayar nanti ya dirumah tapi pas udah sampe ga dibayar bayar mau nagih juga gaenak bingung ngomongnya padahal sebenernya ga ikhlas karena nominal juga lumayan besar,1,benar di split bill pulang tuh kadang suka yang bayar ya rumah pas sampai bayar bayar mau nagih enak bingung ngomongnya padahal benar tidak ikhlas nominal lumayan besar,0.0
Sebenernya gue tiap baru deket sama cowok udah ngefilter sih first date gada inisiatif bayarin (malah minta split bill) pasti gue akan pass.. bukannya matre ya cokk setelah dia traktir pasti nanti gue kasih sesuatu juga love language gue sending gift aaa ga bisa sama org plit,0,benar tiap baru deket sama cowok ngefilter sih first date ada inisiatif bayarin malah minta split bill pass bukan matre cokk dia traktir nanti kasih juga cinta language saya sending gift aaa bisa sama orang plit,0.2503142911981307
@tanyakanrl Brengsek bayar 600rb buat nikah aja split bill asuuu,0,brengsek bayar rb buat nikah split bill asuuu,-0.4439183463806884
@faith_alf67655 @tanyakanrl Nah ini baru aku setuju.. coba pas memutuskan mau punya anak tanya suami mu mau ga patungan susah dan sakitnya hamil dan melahirkan.. ah elah bayar KUA aja minta split bill cowo macam apaan? Kecuali kalo biaya pesta itu masih bisa di maklumi..,0,nah baru tuju coba pas putus mau punya anak tanya suami mu mau patungan susah sakit hamil lahir ah elah bayar kua minta split bill cowok macam apa kalau biaya pesta masih di maklum,-0.5076453217963416
@tanyakanrl Split bill nikah di kua bjirr gue baru tahu dah beberapa cowok ada yang begini ya. Kalo pesta oke lah bisa split bill tapi masa iya sih nikah di KUA aja harus split bill itu laki nya gak malu apa ya? Wkwkw,0,split bill nikah kua bjirr baru tahu beberapa cowok yang begini kalau pesta oke lah split bill masa iya sih nikah kua harus split bill laki nya malu apa wkwkw,-0.6026332452702367
@tanyakanrl Kalo bayar penghulu aja split bill gimana maharmu nder?? Tp setahuku kalo di kua itu gratis kecuali kalo manggil ke tempatmu,0,kalau bayar penghulu split bill gimana mahar nder tahu kalau kua gratis kalau panggil tempat,-0.2805068870199747
@atprodithe YAKAN ANJGGG BAYANGIN ABIS LAHIRAN DI SURUH SPLIT BILL BAYAR RSNYA AWOKWOWKW,0,yakan anjggg bayangin abis lahir suruh split bill bayar rsnya awokwowkw,-0.5750603782727304
@tanyakanrl Kalo sekelas pacar cewek g ada hak nuntut cowoknya traktir. Jangan dibiasakan pikiran model begini. aku cewek pacaran sama cowokku split bill. Kita hidup masih sama sama survive. jangan matre. belum juga jadi istri..,2,kalau kelas pacar cewek ada hak nuntut cowok traktir jangan biasa pikir model begini cewek pacar sama cowok split bill hidup sama sama survive jangan matre juga jadi istri,0.5158368269153175
@tanyakanrl Kalo aku sih yg bayar pihak cewek karna apa? Kata orangtua ku Itu acara di tempatnya si cewek ga etis aja kalo nyuruh cowoknya apalagi keluarganya yg bayarin. kalo misal cowokmu mau split bill sih oke oke aja kan ya,2,kalau sih bayar pihak cewek apa kata orangtua ku acara tempat si cewek etis kalau suruh cowok keluarga bayarin kalau misal cowok mau split bill sih oke oke kan,0.6249045619580802
@tanyakanrl Shock masalah bayar KUA sek ngajak split bill,0,shock masalah bayar kua sek ajak split bill,-0.7128876634183211
@tanyakanrl amit2 dpt cowo pelit nikah di KUA bayar 600 aj split bill cok,0,amit cowok pelit nikah kua bayar split bill cok,-0.7513860601743786
@tanyakanrl split bill salah? nggak bayar full dari pihak cowok salah? nggak juga bayar full dari pihak cewek salah? nggak juga netizen ga berhak hakimin itu salah/bener. itu harus dari pov kalian berdua.,1,split bill salah bayar full pihak cowok salah juga bayar full pihak cewek salah juga netizen hak hakimin salahbener harus pov kalian dua,0.0
@tanyakanrl Kl kata gue sampe nikah cuma 600k doang aja sampe split bill mending ga usah sama dia sih wkwkwkw (ya kecuali memang orang susah beda urusan tp banyak jg kok org susah yg bisa ngeluarin duit segitu buat nikah si cowoknya) Itu cowok lo ga siap berumah tangga cari yg lain aja,0,kalau kata nikah cuma k sampai split bill mending usah sama sih wkwkwkw kecuali memang orang susah beda urus banyak kok orang susah bisa ngeluarin duit segitu buat nikah si cowok cowok kamu siap rumah tangga cari lain saja,-0.6818988605717293
600ribu itu duit gue kerja berapa jam ya? tp masa kawin split bill banget gue mending bayar TENDA APA KATERING DAH,0,ribu duit kerja berapa jam tapi masa kawin split bill sangat mending bayar tenda apa katering,-0.5870895041123073
@infoXwor_ Koclok baru di KUA udh split bill ajg Apa2 sekarang pada latah split bill sampe gatau tanggung jawab dia menikahi anak cewe org. Cowok taek taek,0,koclok baru kua split bill ajg apa sekarang latah split bill tidak tahu tanggung jawab nikah anak cewek org cowok taek taek,-0.7017845614578243
@tanyakanrl Ngak wajar lah. Kalau pacaran itu mau split bill buat beli BH aja ngak masalah. Udah mau nikah juga masih split bill toh juga semua uang suami itu uang keluarga. Btw nikah KUA itu GRATIS. kalau bayar itu pungli. Mending ketemu penghulu nya ambil lagi uang nya.,0,wajar lah kalau pacar mau split bill buat beli bh tidak masalah mau nikah masih split bill juga semua uang suami uang keluarga btw nikah kua gratis kalau bayar pungli mending ketemu penghulu nya ambil uang nya,-0.4727304027872903
Aturan pria untuk pria banci skip aja. 1. Jgn pernah merebut kebahagiaan pria lain 2. Jika seseorang ingin pergi dari hidupmu bantulah dan kasi ongkos 3. Jgn pernah percaya omongan selalu cari fakta 4. Jgn mau dibayarin atau split bill dengan wanita,0,atur pria pria banci skip aja jangan pernah rebut bahagia pria orang pergi hidup bantu kasi ongkos jangan pernah percaya omong selalu cari fakta jangan mau dibayarin split bill wanita,-0.5354293853172586
@jogja_base klo pas pacaran gaperna split bill cuman kalo dia lagi tipis biasanya aku gantian bayar. tapi selama aku pacaran cuman beberapa kali bayar karna ngerasa gaenak karna dia mulu yg bayar kadang aku gofoodin dia diem kalo ga ya kasi gift gift lucu wkwk (dulu sih pas punya pacar),0,kalau pas pacar gaperna split bill kalau lagi tipis biasa ganti bayar lama pacar beberapa kali bayar rasa enak melulu bayar kadang gofoodin dia diam kalau ya kasi gift gift lucu wkwk dulu sih pas punya pacar,-0.3027065902201793
Ke KUA saja mesti split bill itu cerita di X doang atau memang ada beneran? Kalau ada beneran semoga yang lelakinya insaf. Mundur dulu sampai mampu minimal ke KUA tak perlu berdebat dulu siapa yang bayar.,0,kua mesti split bill cerita x atau memang beneran kalau benar moga lelaki insaf mundur dulu mampu minimal kua tak perlu debat dulu siapa bayar,0.2443438468481775
@tanyakanrl mbak?????? yaAllah kok iso bayar KUA split bill,0,mbak yaallah kok iso bayar kua split bill,-0.8575249824891596
@tanyakanrl Aneh banget segala bayar kua 600 aja minta split bill,0,aneh sangat segala bayar kua minta split bill,-0.7994046243042084
@tanyakanrl bayar KUA split bill,1,bayar kua split bill,0.0
@tanyakanrl bayar kua aja split bill?? kak gmn kehidupanmu kedepannya??,0,bayar kua split bill kak bagaimana hidup depan,-0.7897796047947437
@tanyakanrl Yg bayar laki w aneh juga minta split bill blm apa apa udah itungan gk sih,0,bayar laki aneh minta split bill apa apa itungan sih,-0.0453079155127904
@tanyakanrl Kok gw dlu ga permasalahin ini ya krn nikah undang penghulu ke rmh gw otomatis kua dkt rmh gw sedangkan suami dr luar kota gw yg bayar kok gaada masalah jg. Bkn krn susah nyari duit kita berdua sama2 kerja trus ya gaada pikiran split bill wkwk.,1,kok dulu permasalahin nikah undang penghulu rumah otomatis kua dekat rumah sedang suami luar kota yang bayar kok masalah jg bukan susah cari duit dua sama kerja terus ya tidak ada pikir split bill wkwk,0.0
@telunjukraung @infoXwor_ Atau hamil anak pertama suaminya hamil anak kedua baru istrinya. Bayar kua split bill maksute opo cokkkk bener rumah tangga berdua tapi yo ora kabeh pantes split bill,0,hamil anak pertama suami hamil anak dua baru istri bayar kua split bill maksute opo cokkkk benar rumah tangga dua yo ora kabeh pantes split bill,-0.5791600578895304
@tanyakanrl Kalo mo nikah bayar KUA split bill nder mending mundur.,0,kalau mau nikah bayar kua split bill nder mending mundur,-0.7093677238702981
@tanyakanrl Sebenernya gpp bgt kalo mau split bill TAPI BARU INI NEMU BAYAR KUA YG CUMA 600RB AJA MINTA SPLIT BILL. Takutnya ga bs nafkahin km nder kedepannya. 600rb aja dia minta split bill apalagi hal2 laen.,2,benar apa apa sangat kalau mau split bill baru temu bayar kua cuma rb minta split bill takut bisa nafkahin kamu nder depan rb dia minta split bill hal laen,0.3014527883306921
@tanyakanrl Ya allah ada ada ajaa udah nyampe kua msh ributin split bill dikata orang pacaran kli ya msh split bill split bill an nnti klo kamu melahirkan jngn sampe ya suami mu bilang kan kamu yang ngelahirin kamu lah yang bayar aku nalangin doang WOAKWOSKWOWK,0,allah ada ajaa kua ributin split bill kata orang pacar kali masih split bill split bill an kalau kamu lahir jangan sampai ya suami mu bilang kan kamu ngelahirin kamu lah bayar nalangin woakwoskwowk,-0.5438289820574702
@Mastndur @tanyakanrl Ya mikir aja sih tuh cewe udah ngeluarin bensin tiap jalan masa cowonya gk ada respon timbal balik ke sendernya terlebih kata sendernya saldo dia lebih banyak. Minimal gantian atau split bill kek soal bayar membayar. Dari baca cerita aja keliatan tu orang pelit,2,mikir sih tuh cewek ngeluarin bensin tiap jalan masa cowonya ada respon timbal balik sender lebih kata sender saldo lebih banyak minimal ganti split bill kek soal bayar bayar baca cerita lihat orang pelit,0.5838930206024686
@tanyakanrl kok kamu mauu mbaaaaaa buat bayar ke KUA aja harus split bill,0,kok kamu mauu mbaaaaaa buat bayar kua harus split bill,-0.6561719220269538
@tanyakanrl Gue suka heran deh sama orang-orang kayak gini kayak lo kenapa sih mempertanyakan hal kayak gini doang biar apa? Kalau lo keberatan ya tinggal bilang kalau lo hepi2 aja ya tinggal bayar sampe kapan sih harus ngeributin split bill terus,1,suka heran deh sama orangorang mirip gin mirip kamu sih tanya mirip gin biar apa kalau kamu berat tinggal bilang kalau kamu hepi ya tinggal bayar kapan sih ngeributin split bill terus,0.0
@tanyakanrl Ntar kalo beneran jadi nikah ini bau baunya semua split bill. Bayar listrik dll wkwkwkwk,0,kalau benar jadi nikah bau bau semua split bill bayar listrik lain wkwkwkwk,-0.5026084819804806
@tanyakanrl Kata gue mendingan ajakin dia ngebakso aja biar bisa split bill kalo nikah masak BAYAR KUA SPLIT BILL?!!! HELLOWWWHHHHH DI MANA HARGA DIRINYA SEBAGAI CALON KEPALA RUMAH TANGGA?!,0,kata lebih baik ajakin ngebakso biar split bill kalau nikah masak bayar kua split bill hello mana harga diri calon kepala rumah tangga,-0.6324392273883518
@tanyakanrl Perkara bayar kua yang 600rb aja sampe ada omongan split bill. Mba ini masih 600rb loh belom biaya biaya lain. Mending piara ikan hias aja gasih mbaa. Nggak ribet nggak stres. sama sama keluar duit juga tapi lebih waras.,0,perkara bayar kua rb sampai omong split bill mba masih rb loh biaya biaya mending piara ikan hias gasih mbaa ribet stres sama sama keluar duit tapi lebih waras,-0.7191538392052353
itu cowok yg biaya KUA aja split bill jangan jangan pas lahiran juga split bill kimbek kedekut kali,0,cowok biaya kua split bill jangan jangan pas lahir split bill kimbek kedekut kali,-0.74249033914385
@tanyakanrl dulu pas gue first date sm cowo gue sih dia semua yg bayar. tp di momen stlh makan gue inisiatif ke kasir mau bayar eh tp dia blg dia aja yg bayar. sempet rebutan bayar tuh di kasir wkwk. mnrt gue sih kl inisiatif split bill atau mau gantian bayar gapapa kok,2,dulu pas first date sama cowok sih semua bayar momen makan inisiatif kasir mau bayar eh bilang dia saja bayar sempet rebut bayar tuh di kasir wkwk saya sih kalau inisiatif split bill mau ganti bayar apaapa kok,0.6384702980096694
@tanyakanrl cok matane 600rb ae split bill harga dirine cowok gaono,0,cok matane rb ae split bill harga dirine cowok gaono,-0.33895137721825913
@chewymatcha @tanyakanrl Engga ada begitu. Yang ngurus dokumen pihak cewe yang bayar pihak cewe. Nah biasanya kan pas lamaran ada bicara uang hantaran mau dipake dari itu bisa. Intinya urusan administrasi itu dipihak cewe termasuk bayar KUA. Split bill is okay.,2,urus dokumen pihak cewek yang bayar pihak cewe nah biasa kan pas lamar ada bicara uang hantar mau pakai inti urus administrasi itu pihak cewek masuk bayar kua split bill is okay,-0.1753348551651415
@tanyakanrl Kl split bill masih dimaklumi pas masih pacaran tp kl bensin dr lo jg ya jd berat sebelah. Lo udah bayar makan lo nih skor jd 50:50 kl bensin dr lo jg ya jatohnya jd 55:50. Tp bisa dimaklumi kl sesekali atau cowoknya ekonomi di bawah lo tp kl setara atau di atas ga sih,2,kalau split bill maklum pas pacar kalau bensin kamu ya jadi berat belah kamu bayar makan kamu skor jadi kalau bensin kamu ya jatohnya jadi bisa maklum kalau sekal cowok ekonomi bawah kamu kalau tara di atas sih,0.7041722719226785
@tanyakanrl Bayar kua split bill ya? Kalo menurutku biaya kua seharusnya ditanggung pihak laki2 karena dia kan mau minta anak perempuan orang masa yg diminta masih harus bayar juga(?),0,bayar kua split bill kalau turut biaya kua tanggung pihak laki dia kan mau minta anak perempuan orang masa minta harus bayar,-0.8345795583847938
@tanyakanrl Apa2 split bill. Dah cari yg lebih care aja sama lu. Kalo di awal udah itung2an gitu jangan2 biaya lahiran ampe gedein anak juga dia mintanya split bill. Gue sih ogah ketemu cowok pelit kayak gitu mau seganteng apapun. Artinya dia GAK SOLEH..,0,apa split bill cari lebih care sama lu kalau awal itungan jangan biaya lahir ampe gedein anak minta split bill sih ogah ketemu cowok pelit mirip mau ganteng apa arti dia tidak soleh,-0.6621135023064187
@tanyakanrl Aku prinsip gapapa nikah di KUA tp itu fully pria yg bayar. Maksutnya kita udah mau nikah di KUA masa iya 600rb aja berdua? Kecuali sesudahnya makan2 ya gapapa biaya berdua. Tapi ini NAM RATUS RIBU MASIH MINTA SPLIT BILL? Hadeh,0,prinsip apaapa nikah kua itu fully pria bayar maksutnya sudah mau nikah kua masa iya rb dua sudah makan tidak apaapa biaya dua ini nam ratus ribu minta split bill aduh,-0.65606849126681
@tanyakanrl Anjir kepikiran aja split bill bayar KUA. Ko dulu gue ga kepikiran sampe sana ya. Undo ah kalo bisa.,1,anjir pikir split bill bayar kua ko dulu tidak pikir sana undo ah kalau,0.0
@tanyakanrl Lah bayar KUA minta split bill? Ini gmn maharnya?,0,lah bayar kua minta split bill bagaimana mahar,-0.8049473710904367
@tanyakanrl bahkan kalo split bill pun aku harus maksa dulu baru mau soalnya aku yg gaenak klo dibayarin mulu. jd mostly keseringan dia yg bayarin.,1,bahkan kalau split bill maksa dulu baru mau soal saya yang enak kalau dibayarin mulu jadi mostly sering yang bayarin,0.0
@tanyakanrl Gue baru tau bayar KUA aja minta di split bill. Gak expect.,0,baru tahu bayar kua minta split bill expect,-0.7268010622124622
@tanyakanrl ini mah lakinya bukan mental provide malah mental morot kalo bensin full lu terus yang bayar tiap jalan selalu split bill wkwk,0,mah laki bukan mental provide malah mental morot kalau bensin full kamu terus bayar tiap jalan selalu split bill wkwk,-0.40509253799618405
@tanyakanrl Ini masalahnya bensin aja si cewek yang isi. Kalo cuma sekedar split bill sh ya wajar aja karena masih pacaran. Tapi kalo sampe bensin yang isi full si cewek itu udah kebangetan sih,2,masalah bensin si cewek isi kalau cuma dar split bill sh wajar karena pacar kalau bensin isi full si cewek sudah banget sih,0.6093242948917469
@tanyakanrl sekedar saran kak cari cowok lain aja ya yg ga kepikiran split bill sama sekali (berbicara dengan nada rendah),0,dar saran kak cari cowok saja yang pikir split bill sama sekali bicara nada rendah,-0.5732829084760648
@tanyakanrl Bayar KUA di split bill gimana urusan yg lainnya,0,bayar kua split bill gimana urus lain,-0.8248526565745234
@tanyakanrl Kebangetan anjir nikah dikua dengan biaya se affordable itu masih minta split bill. padahal di agama udah jelas nafkah itu tanggungjawab seorang suami sama aja kaya nikah nikah harusnya yang bayar pihak laki-laki(bagian banyaknya) nah sebagian yang bayar perempuan.,0,banget anjir nikah dikua biaya se affordable masih minta split bill padahal agama jelas nafkah tanggungjawab orang suami sama kaya nikah nikah harus bayar pihak lakilakibagian banyak nah bagi bayar perempuan,-0.6070433479683054
@gegelhh @tanyakanrl Sama banget kaya cowo gue. Dia selalu pamer punya duit banyak. Kalo lagi tarik tunai di atm kadang gue disuruh liat saldo dia berapa. Tapi kalo jalan sama gue selalu split bill. Cuma awal awal kenal doang dia bayar bayarin gue,1,sama sangat kaya cowok gue selalu pamer punya duit banyak kalau tarik tunai atm kadang suruh liat saldo berapa kalau jalan sama selalu split bill cuma awal awal kenal dia bayar bayarin,0.0
@tanyakanrl Anjir gue baru denger bayar KUA aja pake split bill,0,anjir baru dengar bayar kua pakai split bill,-0.7064162528278982
@tanyakanrl astagfirullah bayar kua aja split bill apa lagi bayar keperluan2 after maried sengsara ntar kamu nikah sm dia,0,astagfirullah bayar kua split bill apa bayar perlu after maried sengsara kamu nikah sama,-0.6859257804324186
@tanyakanrl nikah gur bayar 600rb kok split bill,0,nikah gur bayar rb kok split bill,-0.5389295309355938
@tanyakanrl Ditempatku kmrn jd 900 rb (300 rbnya pengganti bensin Katanya) Suami yg bayar semua gk split bill,1,tempat kemarin jadi ribu rbnya ganti bensin kata suami bayar semua split bill,0.0
@tanyakanrl Pendekatannya salah sih wkwk Ak prefer misalnya dia bayar kua 600k trs ak bayar yg konsumsi jd konsepnya ttp split bill tp ga yg bagi dua bangett kaya ga enak gt diliat dan didengernya,2,dekat salah sih wkwk aku prefer misal bayar kua k terus aku bayar konsumsi jadi konsep tetap split bill bagi sangat kaya tidak enak liat didengernya,0.5882095331860044
@tanyakanrl bayar kua aja minta split bill ️️,0,bayar kua minta split bill,-0.9165459953984739
bayar KUA split bill marigitu dicicil sisan.. kok onok se yaAllah nwemen,1,bayar kua split bill marigitu cicil sis kok onok se yaallah nwemen,0.0
@tanyakanrl Split bill sjaa. Palingan nanti di kasir ada moment rebutan bayar wkwk ritual untuk awal-awal date,2,split bill sjaa paling di kasir moment rebut bayar wkwk ritual awalawal date,0.36722914239295573
@tanyakanrl total pernikahan kalian berapa? mahar seserahan dll apakah doi yg menanggung semua? kalo iya misal dia minta patungan buat 600k itu yaudahin aja masih bisa okelah tapi kalo total nikah kalian 600k dan dia masih minta split bill mah tinggalin anjay,0,total nikah kalian berapa mahar serah lain doi tanggung semua kalau iya misal minta patungan buat k yaudahin oke kalau total nikah kalian k dia masih minta split bill mah tinggalin anjay,-0.6428923090098283
@tanyakanrl baru menemukan bayar kua split bill,0,baru temu bayar kua split bill,-0.6090401443045392
@tanyakanrl Kalo ada cowok split bill tinggalin.,0,kalau cowok split bill tinggalin,-0.569874894208233
@garberadaisy @kegblgnunfaedh Aku mah cowok modelan gini udah itu jadi saat pertama dan terakhir kalinya aku bayarin dia. Gila aja ga punya urat malu. Minimal split bill lah,2,mah cowok model gin itu jadi pertama akhir kali bayarin gila tidak punya urat malu minimal split bill lah,0.649035760935732
@tanyakanrl let him pay sih kamu sediain uang kecil aja buat bayar parkir e-wallet jangan kosong juga tapi (mana tau disuruh split bill kwwkwk),1,let him pay sih kamu ain uang kecil buat bayar parkir ewallet jangan kosong tapi mana tahu suruh split bill kwwkwk,0.0
@Lattae32 @tanyakanrl Mahar bukannya wajib si cowok ya kak. Harusnya gaboleh split bill ini,0,mahar bukan wajib si cowok kak harus boleh split bill,-0.4774312331037607
@tanyakanrl menurutku 600k lumayan murah dibanding biaya resepsi yg nominalnya 2 digit lebih (ini sah aja kalo patungan) masa dia masih minta split bill sih wkwk. Kalau diawal aja keliatan pelit gmn nanti? biasanya kan biaya rumah tangga ditanggung suami,0,turut k lumayan murah banding biaya resepsi nominal digit lebih sah kalau patungan masa masih minta split bill sih wkwk kalau awal lihat pelit bagaimana biasa kan biaya rumah tangga tanggung suami,-0.5638462386593214
@tanyakanrl Waduh kayak gitu aja perhitungan gimana ke depannya kak. Aku malah soal bayar kua itu full uang calon suami. masa minta split bill sih. Hadeuuh.,0,aduh mirip saja hitung gimana depan kak malah soal bayar kua full uang calon suami masa minta split bill sih hadeuuh,-0.697010163824645
@tanyakanrl MANA ADA DI BUMI INI BAYAR KUA SPLIT BILL ANJIR,0,mana di bumi bayar kua split bill anjir,-0.6564495403988451
@tanyakanrl Bayar KUA split bill anjirr wkwkwkwk,0,bayar kua split bill anjirr wkwkwkwk,-0.7337513012025756
@melindaazhari @moroonsss @tanyakanrl kalo otaknya split bill karena nggak bisa hamil seharusnya si suami bayar seharga sewa surrogate mother,1,kalau otak split bill tidak hamil si suami bayar harga sewa surrogate mother,0.0
@tanyakanrl Sebaiknya jangan split bill. Tapi suruh penghulunya yang bayar.,0,baik jangan split bill suruh penghulu bayar,-0.5256633926230593
@tanyakanrl Biar kaga ribet mending bawa duit masing jadi gausah split bill first date gausah berharap dibayarin lo hidup di dunia nyata dimana ga semuanya sesuai harapan lo Jdi mending bawa duit masing aja,0,biar kaga ribet mending bawa duit masing jadi usah split bill first date usah harap dibayarin kamu hidup dunia nyata tidak semua sesuai harap kamu jadi mending bawa duit masing,-0.3971768062804269
@tanyakanrl Mungkin di sender acara cowok sendiri cewek sendiri. Nah akadnya doi bingung mau full by sender atau gapapa kalo split bill sama cowok.,2,mungkin sender acara cowok sendiri cewek sendiri nah akad doi bingung mau full by sender tidak apaapa kalau split bill sama cowok,0.5627311407828373
@tanyakanrl Kalo w mending split bill dulu atau kalo nanti dibayarin ya next time gantian jangan jagain org lain bayarin makanan lu nder kan bkn siapa²,2,kalau mending split bill dulu kalau dibayarin next time ganti jangan jagain orang bayarin makan kamu nder kan bukan siapa,0.39514162470575437
@tanyakanrl Kocak banget bayar kua split bill di kira beli kopi apa,0,kocak sangat bayar kua split bill kira beli kopi apa,-0.6889013059537195
@tanyakanrl Aku dan suamiku iya 600rb bayar KUA split bill waktu itu. Kemauan dan kesepakatan bersama.,2,suami iya rb bayar kua split bill waktu mau dan sepakat sama,0.277372690609496
@tanyakanrl baru iki ngerti nikah bayar kua split bill @wufialfi8,1,baru iki ngerti nikah bayar kua split bill,0.0
@tanyakanrl Bayar KUA aja split bill anjir wkwkwk. Kalau misalkan biaya total pernikahan masih wajar lah ya uang berdua untuk biaya resepsi undangan souvenir catering dll. Tapi kalau mahar seserahan dan akad nikah itumah dari pihak laki-laki. Belajar komunikasiin aja apa-apanya tuh.,1,bayar kua split bill anjir wkwkwk kalau misal biaya total nikah wajar lah uang dua biaya resepsi undang souvenir catering tapi kalau mahar serah akad nikah dari pihak lakilaki ajar komunikasiin apaapanya tuh,0.0
